,FSU,Sector,State,NSS-region,District,Stratum,Sub-stratum,Sample HHID,PersonID,Serial no of Activity,Time from,Time to,Multi-activity,Simul-activity,Major-activity,Activity code,Where,Paid-unpaid,Type of enterprise,NSC
80681,24606,2,01,011,21,03,01,14,002,016,17:00,18:30,1,1,1,812,3,01,0,000
80682,24606,2,01,011,21,03,01,14,002,017,17:00,18:30,0,0,2,711,1,01,0,000
80683,24606,2,01,011,21,03,01,14,002,018,18:30,19:00,2,0,1,832,3,01,0,000
80684,24606,2,01,011,21,03,01,14,002,019,19:00,19:30,2,0,1,931,1,01,0,000
80685,24606,2,01,011,21,03,01,14,002,020,19:30,20:00,2,0,1,741,1,01,0,000
80686,24606,2,01,011,21,03,01,14,002,021,20:00,21:00,1,1,1,311,1,03,0,000
80687,24606,2,01,011,21,03,01,14,002,022,20:00,21:00,0,0,2,842,1,01,0,000
80688,24606,2,01,011,21,03,01,14,002,023,21:00,22:30,1,1,1,921,1,01,0,000
80689,24606,2,01,011,21,03,01,14,002,024,21:00,22:30,0,0,2,312,1,03,0,000
80690,24606,2,01,011,21,03,01,14,002,025,21:00,22:30,0,0,2,711,1,01,0,000
80691,24606,2,01,011,21,03,01,14,002,026,22:30,23:00,2,0,1,311,1,03,0,000
80692,24606,2,01,011,21,03,01,14,002,027,23:00,23:30,2,0,1,711,1,01,0,000
80693,24606,2,01,011,21,03,01,14,002,028,23:30,04:00,2,0,1,911,1,01,0,000
80694,24841,2,01,011,21,03,01,01,001,001,04:00,06:00,2,0,1,911,1,01,0,000
80695,24841,2,01,011,21,03,01,01,001,002,06:00,07:00,2,0,1,823,2,01,0,000
80696,24841,2,01,011,21,03,01,01,001,003,07:00,07:30,2,0,1,931,1,01,0,000
80697,24841,2,01,011,21,03,01,01,001,004,07:30,08:00,2,0,1,442,2,02,0,000
80698,24841,2,01,011,21,03,01,01,001,005,08:00,09:00,1,2,1,921,1,01,0,000
80699,24841,2,01,011,21,03,01,01,001,006,08:00,09:00,0,0,2,842,1,01,0,000
80700,24841,2,01,011,21,03,01,01,001,007,09:00,10:00,2,0,1,850,1,01,0,000
80701,24841,2,01,011,21,03,01,01,001,008,10:00,12:00,2,0,1,131,1,14,1,000
80702,24841,2,01,011,21,03,01,01,001,009,12:00,12:30,2,0,1,442,2,02,0,000
80703,24841,2,01,011,21,03,01,01,001,010,12:30,14:00,2,0,1,131,1,14,1,000
80704,24841,2,01,011,21,03,01,01,001,011,14:00,15:00,1,2,1,442,2,02,0,000
80705,24841,2,01,011,21,03,01,01,001,012,14:00,15:00,0,0,2,921,1,01,0,000
80706,24841,2,01,011,21,03,01,01,001,013,15:00,17:00,2,0,1,850,1,01,0,000
80707,24841,2,01,011,21,03,01,01,001,014,17:00,21:00,2,0,1,131,1,14,1,000
80708,24841,2,01,011,21,03,01,01,001,015,21:00,22:00,1,2,1,921,1,01,0,000
80709,24841,2,01,011,21,03,01,01,001,016,21:00,22:00,0,0,2,842,1,01,0,000
80710,24841,2,01,011,21,03,01,01,001,017,22:00,04:00,2,0,1,911,1,01,0,000
80711,24841,2,01,011,21,03,01,01,002,001,04:00,06:00,2,0,1,911,1,01,0,000
80712,24841,2,01,011,21,03,01,01,002,002,06:00,06:30,2,0,1,931,1,01,0,000
80713,24841,2,01,011,21,03,01,01,002,003,06:30,07:30,2,0,1,311,1,03,0,000
80714,24841,2,01,011,21,03,01,01,002,004,07:30,08:00,1,2,1,312,1,03,0,000
80715,24841,2,01,011,21,03,01,01,002,005,07:30,08:00,0,0,2,850,1,01,0,000
80716,24841,2,01,011,21,03,01,01,002,006,08:00,09:00,1,2,1,312,1,03,0,000
80717,24841,2,01,011,21,03,01,01,002,007,08:00,09:00,0,0,2,921,1,01,0,000
80718,24841,2,01,011,21,03,01,01,002,008,09:00,11:00,2,0,1,321,1,03,0,000
80719,24841,2,01,011,21,03,01,01,002,009,11:00,12:00,2,0,1,850,1,01,0,000
80720,24841,2,01,011,21,03,01,01,002,010,12:00,13:00,2,0,1,311,1,03,0,000
80721,24841,2,01,011,21,03,01,01,002,011,13:00,14:30,2,0,1,842,1,01,0,000
80722,24841,2,01,011,21,03,01,01,002,012,14:30,15:00,2,0,1,312,1,03,0,000
80723,24841,2,01,011,21,03,01,01,002,013,15:00,16:00,1,2,1,921,1,01,0,000
80724,24841,2,01,011,21,03,01,01,002,014,15:00,16:00,0,0,2,313,1,03,0,000
80725,24841,2,01,011,21,03,01,01,002,015,16:00,17:00,2,0,1,341,1,03,0,000
80726,24841,2,01,011,21,03,01,01,002,016,17:00,18:00,2,0,1,850,1,01,0,000
80727,24841,2,01,011,21,03,01,01,002,017,18:00,19:00,2,0,1,322,1,03,0,000
80728,24841,2,01,011,21,03,01,01,002,018,19:00,20:00,1,2,1,842,1,01,0,000
80729,24841,2,01,011,21,03,01,01,002,019,19:00,20:00,0,0,2,850,1,01,0,000
80730,24841,2,01,011,21,03,01,01,002,020,20:00,21:00,2,0,1,311,1,03,0,000
80731,24841,2,01,011,21,03,01,01,002,021,21:00,22:00,1,2,1,312,1,03,0,000
80732,24841,2,01,011,21,03,01,01,002,022,21:00,22:00,0,0,2,921,1,01,0,000
80733,24841,2,01,011,21,03,01,01,002,023,22:00,04:00,2,0,1,911,1,01,0,000
80734,24841,2,01,011,21,03,01,01,003,001,04:00,07:00,2,0,1,911,1,01,0,000
80735,24841,2,01,011,21,03,01,01,003,002,07:00,07:30,2,0,1,931,1,01,0,000
80736,24841,2,01,011,21,03,01,01,003,003,07:30,08:00,2,0,1,921,1,01,0,000
80737,24841,2,01,011,21,03,01,01,003,004,08:00,09:00,2,0,1,842,1,01,0,000
80738,24841,2,01,011,21,03,01,01,003,005,09:00,10:00,2,0,1,620,1,01,0,000
80739,24841,2,01,011,21,03,01,01,003,006,10:00,11:00,2,0,1,321,1,03,0,000
80740,24841,2,01,011,21,03,01,01,003,007,11:00,12:00,2,0,1,931,1,01,0,000
80741,24841,2,01,011,21,03,01,01,003,008,12:00,12:30,2,0,1,640,2,01,0,000
80742,24841,2,01,011,21,03,01,01,003,009,12:30,14:00,1,2,1,611,2,01,0,000
80743,24841,2,01,011,21,03,01,01,003,010,12:30,14:00,0,0,2,640,2,01,0,000
80744,24841,2,01,011,21,03,01,01,003,011,14:00,15:00,1,2,1,931,1,01,0,000
80745,24841,2,01,011,21,03,01,01,003,012,14:00,15:00,0,0,2,921,1,01,0,000
80746,24841,2,01,011,21,03,01,01,003,013,15:00,17:00,2,0,1,919,1,01,0,000
80747,24841,2,01,011,21,03,01,01,003,014,17:00,18:00,2,0,1,850,1,01,0,000
80748,24841,2,01,011,21,03,01,01,003,015,18:00,20:00,1,2,1,842,1,01,0,000
80749,24841,2,01,011,21,03,01,01,003,016,18:00,20:00,0,0,2,850,1,01,0,000
80750,24841,2,01,011,21,03,01,01,003,017,20:00,21:00,2,0,1,313,1,03,0,000
80751,24841,2,01,011,21,03,01,01,003,018,21:00,22:00,1,2,1,921,1,01,0,000
80752,24841,2,01,011,21,03,01,01,003,019,21:00,22:00,0,0,2,842,1,01,0,000
80753,24841,2,01,011,21,03,01,01,003,020,22:00,04:00,2,0,1,911,1,01,0,000
80754,24841,2,01,011,21,03,01,01,004,001,04:00,07:00,2,0,1,911,1,01,0,000
80755,24841,2,01,011,21,03,01,01,004,002,07:00,07:30,2,0,1,931,1,01,0,000
80756,24841,2,01,011,21,03,01,01,004,003,07:30,08:00,1,2,1,921,1,01,0,000
80757,24841,2,01,011,21,03,01,01,004,004,07:30,08:00,0,0,2,640,2,01,0,000
80758,24841,2,01,011,21,03,01,01,004,005,08:00,12:00,2,0,1,611,2,01,0,000
80759,24841,2,01,011,21,03,01,01,004,006,12:00,12:30,2,0,1,613,2,01,0,000
80760,24841,2,01,011,21,03,01,01,004,007,12:30,14:00,2,0,1,611,2,01,0,000
80761,24841,2,01,011,21,03,01,01,004,008,14:00,15:00,1,2,1,640,2,01,0,000
80762,24841,2,01,011,21,03,01,01,004,009,14:00,15:00,0,0,2,922,1,01,0,000
80763,24841,2,01,011,21,03,01,01,004,010,15:00,17:00,1,2,1,850,1,01,0,000
80764,24841,2,01,011,21,03,01,01,004,011,15:00,17:00,0,0,2,842,1,01,0,000
80765,24841,2,01,011,21,03,01,01,004,012,17:00,19:00,1,2,1,640,2,01,0,000
80766,24841,2,01,011,21,03,01,01,004,013,17:00,19:00,0,0,2,620,2,01,0,000
80767,24841,2,01,011,21,03,01,01,004,014,19:00,20:00,1,2,1,640,2,01,0,000
80768,24841,2,01,011,21,03,01,01,004,015,19:00,20:00,0,0,2,931,1,01,0,000
80769,24841,2,01,011,21,03,01,01,004,016,20:00,21:00,2,0,1,850,1,01,0,000
80770,24841,2,01,011,21,03,01,01,004,017,21:00,22:00,1,2,1,921,1,01,0,000
80771,24841,2,01,011,21,03,01,01,004,018,21:00,22:00,0,0,2,842,1,01,0,000
80772,24841,2,01,011,21,03,01,01,004,019,22:00,23:00,2,0,1,620,1,01,0,000
80773,24841,2,01,011,21,03,01,01,004,020,23:00,04:00,2,0,1,911,1,01,0,000
80774,24841,2,01,011,21,03,01,01,005,001,04:00,07:00,2,0,1,911,1,01,0,000
80775,24841,2,01,011,21,03,01,01,005,002,07:00,07:30,2,0,1,931,1,01,0,000
80776,24841,2,01,011,21,03,01,01,005,003,07:30,08:00,1,2,1,921,1,01,0,000
80777,24841,2,01,011,21,03,01,01,005,004,07:30,08:00,0,0,2,640,2,01,0,000
80778,24841,2,01,011,21,03,01,01,005,005,08:00,12:00,2,0,1,611,2,01,0,000
80779,24841,2,01,011,21,03,01,01,005,006,12:00,12:30,2,0,1,613,2,01,0,000
80780,24841,2,01,011,21,03,01,01,005,007,12:30,14:00,2,0,1,611,2,01,0,000
80781,24841,2,01,011,21,03,01,01,005,008,14:00,15:00,1,2,1,640,2,01,0,000
80782,24841,2,01,011,21,03,01,01,005,009,14:00,15:00,0,0,2,921,1,01,0,000
80783,24841,2,01,011,21,03,01,01,005,010,15:00,17:00,2,0,1,919,1,01,0,000
80784,24841,2,01,011,21,03,01,01,005,011,17:00,19:00,1,2,1,640,2,01,0,000
80785,24841,2,01,011,21,03,01,01,005,012,17:00,19:00,0,0,2,620,2,01,0,000
80786,24841,2,01,011,21,03,01,01,005,013,19:00,20:00,1,2,1,640,2,01,0,000
80787,24841,2,01,011,21,03,01,01,005,014,19:00,20:00,0,0,2,931,1,01,0,000
80788,24841,2,01,011,21,03,01,01,005,015,20:00,21:00,2,0,1,842,1,01,0,000
80789,24841,2,01,011,21,03,01,01,005,016,21:00,22:00,1,2,1,921,1,01,0,000
80790,24841,2,01,011,21,03,01,01,005,017,21:00,22:00,0,0,2,842,1,01,0,000
80791,24841,2,01,011,21,03,01,01,005,018,22:00,23:00,2,0,1,620,1,01,0,000
80792,24841,2,01,011,21,03,01,01,005,019,23:00,04:00,2,0,1,911,1,01,0,000
80793,24841,2,01,011,21,03,01,02,001,001,04:00,06:00,2,0,1,911,1,01,0,000
80794,24841,2,01,011,21,03,01,02,001,002,06:00,06:30,2,0,1,931,1,01,0,000
80795,24841,2,01,011,21,03,01,02,001,003,06:30,07:00,2,0,1,311,1,03,0,000
80796,24841,2,01,011,21,03,01,02,001,004,07:00,08:00,1,2,1,921,1,01,0,000
80797,24841,2,01,011,21,03,01,02,001,005,07:00,08:00,0,0,2,181,2,16,9,000
80798,24841,2,01,011,21,03,01,02,001,006,08:00,14:00,2,0,1,110,2,16,3,000
80799,24841,2,01,011,21,03,01,02,001,007,14:00,15:00,1,2,1,181,2,16,9,000
80800,24841,2,01,011,21,03,01,02,001,008,14:00,15:00,0,0,2,311,1,03,0,000
80801,24841,2,01,011,21,03,01,02,001,009,15:00,16:00,1,1,1,921,1,01,0,000
80802,24841,2,01,011,21,03,01,02,001,010,15:00,16:00,0,0,2,842,1,01,0,000
80803,24841,2,01,011,21,03,01,02,001,011,16:00,17:00,2,0,1,850,1,01,0,000
80804,24841,2,01,011,21,03,01,02,001,012,17:00,18:00,2,0,1,322,1,03,0,000
80805,24841,2,01,011,21,03,01,02,001,013,18:00,19:00,2,0,1,823,2,01,0,000
80806,24841,2,01,011,21,03,01,02,001,014,19:00,20:00,1,2,1,931,1,01,0,000
80807,24841,2,01,011,21,03,01,02,001,015,19:00,20:00,0,0,2,850,1,01,0,000
80808,24841,2,01,011,21,03,01,02,001,016,20:00,21:00,2,0,1,311,1,03,0,000
80809,24841,2,01,011,21,03,01,02,001,017,21:00,22:00,1,2,1,312,1,03,0,000
80810,24841,2,01,011,21,03,01,02,001,018,21:00,22:00,0,0,2,921,1,01,0,000
80811,24841,2,01,011,21,03,01,02,001,019,22:00,22:30,2,0,1,313,1,03,0,000
80812,24841,2,01,011,21,03,01,02,001,020,22:30,04:00,2,0,1,911,1,01,0,000
80813,24841,2,01,011,21,03,01,02,002,001,04:00,07:00,2,0,1,911,1,01,0,000
80814,24841,2,01,011,21,03,01,02,002,002,07:00,07:30,2,0,1,931,1,01,0,000
80815,24841,2,01,011,21,03,01,02,002,003,07:30,08:00,1,2,1,921,1,01,0,000
80816,24841,2,01,011,21,03,01,02,002,004,07:30,08:00,0,0,2,842,1,01,0,000
80817,24841,2,01,011,21,03,01,02,002,005,08:00,09:00,2,0,1,182,2,01,0,000
80818,24841,2,01,011,21,03,01,02,002,006,09:00,17:00,2,0,1,110,2,16,5,000
80819,24841,2,01,011,21,03,01,02,002,007,17:00,18:00,1,2,1,182,2,01,0,000
80820,24841,2,01,011,21,03,01,02,002,008,17:00,18:00,0,0,2,931,1,01,0,000
80821,24841,2,01,011,21,03,01,02,002,009,18:00,19:00,2,0,1,850,1,01,0,000
80822,24841,2,01,011,21,03,01,02,002,010,19:00,20:00,2,0,1,823,2,01,0,000
80823,24841,2,01,011,21,03,01,02,002,011,20:00,21:00,1,2,1,850,1,01,0,000
80824,24841,2,01,011,21,03,01,02,002,012,20:00,21:00,0,0,2,842,1,01,0,000
80825,24841,2,01,011,21,03,01,02,002,013,21:00,22:00,1,2,1,921,1,01,0,000
80826,24841,2,01,011,21,03,01,02,002,014,21:00,22:00,0,0,2,842,1,01,0,000
80827,24841,2,01,011,21,03,01,02,002,015,22:00,23:00,1,1,1,719,1,01,0,000
80828,24841,2,01,011,21,03,01,02,002,016,22:00,23:00,0,0,2,842,1,01,0,000
80829,24841,2,01,011,21,03,01,02,002,017,23:00,04:00,2,0,1,911,1,01,0,000
80830,24841,2,01,011,21,03,01,03,001,001,04:00,07:00,2,0,1,911,1,01,0,000
80831,24841,2,01,011,21,03,01,03,001,002,07:00,07:30,2,0,1,931,1,01,0,000
80832,24841,2,01,011,21,03,01,03,001,003,07:30,08:00,2,0,1,311,1,03,0,000
80833,24841,2,01,011,21,03,01,03,001,004,08:00,09:00,1,2,1,921,1,01,0,000
80834,24841,2,01,011,21,03,01,03,001,005,08:00,09:00,0,0,2,182,2,01,0,000
80835,24841,2,01,011,21,03,01,03,001,006,09:00,12:00,2,0,1,128,2,17,1,000
80836,24841,2,01,011,21,03,01,03,001,007,12:00,13:00,1,2,1,921,2,01,0,000
80837,24841,2,01,011,21,03,01,03,001,008,12:00,13:00,0,0,2,850,2,01,0,000
80838,24841,2,01,011,21,03,01,03,001,009,13:00,15:00,2,0,1,128,2,17,1,000
80839,24841,2,01,011,21,03,01,03,001,010,15:00,15:30,2,0,1,922,2,01,0,000
80840,24841,2,01,011,21,03,01,03,001,011,15:30,18:00,1,2,1,128,2,17,1,000
80841,24841,2,01,011,21,03,01,03,001,012,15:30,18:00,0,0,2,182,2,01,0,000
80842,24841,2,01,011,21,03,01,03,001,013,18:00,19:00,1,2,1,931,1,01,0,000
80843,24841,2,01,011,21,03,01,03,001,014,18:00,19:00,0,0,2,850,1,01,0,000
80844,24841,2,01,011,21,03,01,03,001,015,19:00,19:30,2,0,1,311,1,03,0,000
80845,24841,2,01,011,21,03,01,03,001,016,19:30,20:00,2,0,1,842,1,01,0,000
80846,24841,2,01,011,21,03,01,03,001,017,20:00,21:00,1,2,1,921,1,01,0,000
80847,24841,2,01,011,21,03,01,03,001,018,20:00,21:00,0,0,2,842,1,01,0,000
80848,24841,2,01,011,21,03,01,03,001,019,21:00,22:00,2,0,1,823,2,01,0,000
80849,24841,2,01,011,21,03,01,03,001,020,22:00,04:00,2,0,1,911,1,01,0,000
80850,24841,2,01,011,21,03,01,04,001,001,04:00,06:00,2,0,1,911,1,01,0,000
80851,24841,2,01,011,21,03,01,04,001,002,06:00,07:00,2,0,1,823,2,01,0,000
80852,24841,2,01,011,21,03,01,04,001,003,07:00,07:30,2,0,1,931,1,01,0,000
80853,24841,2,01,011,21,03,01,04,001,004,07:30,08:30,2,0,1,842,1,01,0,000
80854,24841,2,01,011,21,03,01,04,001,005,08:30,09:00,2,0,1,921,1,01,0,000
80855,24841,2,01,011,21,03,01,04,001,006,09:00,11:00,1,2,1,850,1,01,0,000
80856,24841,2,01,011,21,03,01,04,001,007,09:00,11:00,0,0,2,842,1,01,0,000
80857,24841,2,01,011,21,03,01,04,001,008,11:00,12:00,2,0,1,371,2,03,0,000
80858,24841,2,01,011,21,03,01,04,001,009,12:00,13:00,2,0,1,850,1,01,0,000
80859,24841,2,01,011,21,03,01,04,001,010,13:00,14:00,1,2,1,921,1,01,0,000
80860,24841,2,01,011,21,03,01,04,001,011,13:00,14:00,0,0,2,842,1,01,0,000
80861,24841,2,01,011,21,03,01,04,001,012,14:00,16:00,2,0,1,919,1,01,0,000
80862,24841,2,01,011,21,03,01,04,001,013,16:00,17:00,1,1,1,842,1,01,0,000
80863,24841,2,01,011,21,03,01,04,001,014,16:00,17:00,0,0,2,719,1,01,0,000
80864,24841,2,01,011,21,03,01,04,001,015,17:00,17:30,2,0,1,921,1,01,0,000
80865,24841,2,01,011,21,03,01,04,001,016,17:30,19:00,1,2,1,823,2,01,0,000
80866,24841,2,01,011,21,03,01,04,001,017,17:30,19:00,0,0,2,712,1,01,0,000
80867,24841,2,01,011,21,03,01,04,001,018,19:00,20:00,1,2,1,931,1,01,0,000
80868,24841,2,01,011,21,03,01,04,001,019,19:00,20:00,0,0,2,850,1,01,0,000
80869,24841,2,01,011,21,03,01,04,001,020,20:00,21:00,2,0,1,842,1,01,0,000
80870,24841,2,01,011,21,03,01,04,001,021,21:00,22:00,1,2,1,921,1,01,0,000
80871,24841,2,01,011,21,03,01,04,001,022,21:00,22:00,0,0,2,711,1,01,0,000
80872,24841,2,01,011,21,03,01,04,001,023,22:00,04:00,2,0,1,911,1,01,0,000
80873,24841,2,01,011,21,03,01,04,002,001,04:00,06:00,2,0,1,911,1,01,0,000
80874,24841,2,01,011,21,03,01,04,002,002,06:00,06:30,2,0,1,931,1,01,0,000
80875,24841,2,01,011,21,03,01,04,002,003,06:30,07:30,2,0,1,311,1,03,0,000
80876,24841,2,01,011,21,03,01,04,002,004,07:30,08:30,2,0,1,321,1,03,0,000
80877,24841,2,01,011,21,03,01,04,002,005,08:30,09:00,2,0,1,312,1,03,0,000
80878,24841,2,01,011,21,03,01,04,002,006,09:00,10:00,1,2,1,931,1,01,0,000
80879,24841,2,01,011,21,03,01,04,002,007,09:00,10:00,0,0,2,921,1,01,0,000
80880,24841,2,01,011,21,03,01,04,002,008,10:00,11:00,2,0,1,850,1,01,0,000
80881,24841,2,01,011,21,03,01,04,002,009,11:00,12:00,2,0,1,371,2,03,0,000
80882,24841,2,01,011,21,03,01,04,002,010,12:00,13:00,2,0,1,311,1,03,0,000
80883,24841,2,01,011,21,03,01,04,002,011,13:00,14:00,1,2,1,921,1,01,0,000
80884,24841,2,01,011,21,03,01,04,002,012,13:00,14:00,0,0,2,842,1,01,0,000
80885,24841,2,01,011,21,03,01,04,002,013,14:00,16:00,2,0,1,919,1,01,0,000
80886,24841,2,01,011,21,03,01,04,002,014,16:00,18:00,2,0,1,341,1,03,0,000
80887,24841,2,01,011,21,03,01,04,002,015,18:00,19:00,2,0,1,823,2,01,0,000
80888,24841,2,01,011,21,03,01,04,002,016,19:00,20:00,1,2,1,931,1,01,0,000
80889,24841,2,01,011,21,03,01,04,002,017,19:00,20:00,0,0,2,850,1,01,0,000
80890,24841,2,01,011,21,03,01,04,002,018,20:00,21:00,2,0,1,842,1,01,0,000
80891,24841,2,01,011,21,03,01,04,002,019,21:00,22:00,1,1,1,921,1,01,0,000
80892,24841,2,01,011,21,03,01,04,002,020,21:00,22:00,0,0,2,711,1,01,0,000
80893,24841,2,01,011,21,03,01,04,002,021,22:00,04:00,2,0,1,911,1,01,0,000
80894,24841,2,01,011,21,03,01,04,003,001,04:00,08:00,2,0,1,911,1,01,0,000
80895,24841,2,01,011,21,03,01,04,003,002,08:00,08:30,2,0,1,931,1,01,0,000
80896,24841,2,01,011,21,03,01,04,003,003,08:30,09:00,2,0,1,921,1,01,0,000
80897,24841,2,01,011,21,03,01,04,003,004,09:00,12:00,1,2,1,182,2,01,0,000
80898,24841,2,01,011,21,03,01,04,003,005,09:00,12:00,0,0,2,131,2,14,1,000
80899,24841,2,01,011,21,03,01,04,003,006,12:00,13:00,1,2,1,182,2,01,0,000
80900,24841,2,01,011,21,03,01,04,003,007,12:00,13:00,0,0,2,850,1,01,0,000
80901,24841,2,01,011,21,03,01,04,003,008,13:00,14:00,1,2,1,921,1,01,0,000
80902,24841,2,01,011,21,03,01,04,003,009,13:00,14:00,0,0,2,842,1,01,0,000
80903,24841,2,01,011,21,03,01,04,003,010,14:00,15:00,1,1,1,850,1,01,0,000
80904,24841,2,01,011,21,03,01,04,003,011,14:00,15:00,0,0,2,719,1,01,0,000
80905,24841,2,01,011,21,03,01,04,003,012,15:00,19:00,1,2,1,182,2,01,0,000
80906,24841,2,01,011,21,03,01,04,003,013,15:00,19:00,0,0,2,131,2,14,1,000
80907,24841,2,01,011,21,03,01,04,003,014,19:00,20:00,1,2,1,182,2,01,0,000
80908,24841,2,01,011,21,03,01,04,003,015,19:00,20:00,0,0,2,931,1,01,0,000
80909,24841,2,01,011,21,03,01,04,003,016,20:00,21:00,2,0,1,842,1,01,0,000
80910,24841,2,01,011,21,03,01,04,003,017,21:00,22:00,1,2,1,921,1,01,0,000
80911,24841,2,01,011,21,03,01,04,003,018,21:00,22:00,0,0,2,842,1,01,0,000
80912,24841,2,01,011,21,03,01,04,003,019,22:00,04:00,2,0,1,911,1,01,0,000
80913,24841,2,01,011,21,03,01,04,004,001,04:00,07:00,2,0,1,911,1,01,0,000
80914,24841,2,01,011,21,03,01,04,004,002,07:00,07:30,2,0,1,931,1,01,0,000
80915,24841,2,01,011,21,03,01,04,004,003,07:30,08:30,2,0,1,620,1,01,0,000
80916,24841,2,01,011,21,03,01,04,004,004,08:30,09:00,2,0,1,921,1,01,0,000
80917,24841,2,01,011,21,03,01,04,004,005,09:00,10:00,2,0,1,322,1,03,0,000
80918,24841,2,01,011,21,03,01,04,004,006,10:00,12:00,1,2,1,850,1,01,0,000
80919,24841,2,01,011,21,03,01,04,004,007,10:00,12:00,0,0,2,842,1,01,0,000
80920,24841,2,01,011,21,03,01,04,004,008,12:00,13:00,2,0,1,313,1,03,0,000
80921,24841,2,01,011,21,03,01,04,004,009,13:00,14:00,1,2,1,312,1,03,0,000
80922,24841,2,01,011,21,03,01,04,004,010,13:00,14:00,0,0,2,921,1,01,0,000
80923,24841,2,01,011,21,03,01,04,004,011,14:00,16:00,2,0,1,919,1,01,0,000
80924,24841,2,01,011,21,03,01,04,004,012,16:00,17:00,2,0,1,842,1,01,0,000
80925,24841,2,01,011,21,03,01,04,004,013,17:00,18:00,1,2,1,311,1,03,0,000
80926,24841,2,01,011,21,03,01,04,004,014,17:00,18:00,0,0,2,312,1,03,0,000
80927,24841,2,01,011,21,03,01,04,004,015,17:00,18:00,0,0,2,922,1,01,0,000
80928,24841,2,01,011,21,03,01,04,004,016,18:00,19:00,2,0,1,823,2,01,0,000
80929,24841,2,01,011,21,03,01,04,004,017,19:00,20:00,1,2,1,931,1,01,0,000
80930,24841,2,01,011,21,03,01,04,004,018,19:00,20:00,0,0,2,850,1,01,0,000
80931,24841,2,01,011,21,03,01,04,004,019,20:00,21:00,2,0,1,311,1,03,0,000
80932,24841,2,01,011,21,03,01,04,004,020,21:00,22:00,1,2,1,312,1,03,0,000
80933,24841,2,01,011,21,03,01,04,004,021,21:00,22:00,0,0,2,921,1,01,0,000
80934,24841,2,01,011,21,03,01,04,004,022,22:00,22:30,2,0,1,313,1,03,0,000
80935,24841,2,01,011,21,03,01,04,004,023,22:30,04:00,2,0,1,911,1,01,0,000
80936,24841,2,01,011,21,03,01,05,001,001,04:00,06:00,2,0,1,911,1,01,0,000
80937,24841,2,01,011,21,03,01,05,001,002,06:00,06:30,2,0,1,931,1,01,0,000
80938,24841,2,01,011,21,03,01,05,001,003,06:30,07:30,2,0,1,311,1,03,0,000
80939,24841,2,01,011,21,03,01,05,001,004,07:30,08:00,2,0,1,312,1,03,0,000
80940,24841,2,01,011,21,03,01,05,001,005,08:00,08:30,2,0,1,921,1,01,0,000
80941,24841,2,01,011,21,03,01,05,001,006,08:30,18:00,2,0,1,136,2,16,8,000
80942,24841,2,01,011,21,03,01,05,001,007,18:00,19:00,1,2,1,931,1,01,0,000
80943,24841,2,01,011,21,03,01,05,001,008,18:00,19:00,0,0,2,850,1,01,0,000
80944,24841,2,01,011,21,03,01,05,001,009,19:00,20:00,2,0,1,311,1,03,0,000
80945,24841,2,01,011,21,03,01,05,001,010,20:00,21:00,1,2,1,312,1,03,0,000
80946,24841,2,01,011,21,03,01,05,001,011,20:00,21:00,0,0,2,921,1,01,0,000
80947,24841,2,01,011,21,03,01,05,001,012,21:00,22:00,1,2,1,313,1,03,0,000
80948,24841,2,01,011,21,03,01,05,001,013,21:00,22:00,0,0,2,842,1,01,0,000
80949,24841,2,01,011,21,03,01,05,001,014,22:00,04:00,2,0,1,911,1,01,0,000
80950,24841,2,01,011,21,03,01,05,002,001,04:00,07:00,2,0,1,911,1,01,0,000
80951,24841,2,01,011,21,03,01,05,002,002,07:00,07:30,2,0,1,931,1,01,0,000
80952,24841,2,01,011,21,03,01,05,002,003,07:30,08:00,1,2,1,921,1,01,0,000
80953,24841,2,01,011,21,03,01,05,002,004,07:30,08:00,0,0,2,640,2,01,0,000
80954,24841,2,01,011,21,03,01,05,002,005,08:00,11:00,2,0,1,611,2,01,0,000
80955,24841,2,01,011,21,03,01,05,002,006,11:00,11:30,2,0,1,613,2,01,0,000
80956,24841,2,01,011,21,03,01,05,002,007,11:30,14:00,2,0,1,611,2,01,0,000
80957,24841,2,01,011,21,03,01,05,002,008,14:00,15:00,1,2,1,640,2,01,0,000
80958,24841,2,01,011,21,03,01,05,002,009,14:00,15:00,0,0,2,931,1,01,0,000
80959,24841,2,01,011,21,03,01,05,002,010,15:00,16:00,1,2,1,311,1,03,0,000
80960,24841,2,01,011,21,03,01,05,002,011,15:00,16:00,0,0,2,921,1,01,0,000
80961,24841,2,01,011,21,03,01,05,002,012,16:00,17:00,2,0,1,321,1,03,0,000
80962,24841,2,01,011,21,03,01,05,002,013,17:00,19:00,2,0,1,620,1,01,0,000
80963,24841,2,01,011,21,03,01,05,002,014,19:00,20:00,2,0,1,842,1,01,0,000
80964,24841,2,01,011,21,03,01,05,002,015,20:00,21:00,1,1,1,921,1,01,0,000
80965,24841,2,01,011,21,03,01,05,002,016,20:00,21:00,0,0,2,842,1,01,0,000
80966,24841,2,01,011,21,03,01,05,002,017,21:00,22:00,2,0,1,620,1,01,0,000
80967,24841,2,01,011,21,03,01,05,002,018,22:00,04:00,2,0,1,911,1,01,0,000
80968,24841,2,01,011,21,03,01,05,003,001,04:00,07:00,2,0,1,911,1,01,0,000
80969,24841,2,01,011,21,03,01,05,003,002,07:00,07:30,2,0,1,931,1,01,0,000
